model,cohort,period,y_true,y_hat,resid
GP-CP,2,47,0.2918773170116247,-0.12729955536645143,-0.41917687237807616
GP-CP,2,48,0.21812127569764278,-0.2721354965078034,-0.49025677220544617
GP-CP,2,49,-0.02156118711914584,-0.35814560472016965,-0.3365844176010238
GP-CP,2,50,-0.1347681346597417,-0.3926094127320672,-0.2578412780723255
GP-CP,2,51,-0.583486976752283,-0.4027097825203019,0.18077719423198113
GP-CP,2,52,-1.2000976257018772,-0.40494837448439613,0.795149251217481
GP-CP,2,53,-1.9251349420456862,-0.40519629454372696,1.5199386475019594
GP-CP,2,54,-2.0800063805099476,-0.40448189556660696,1.6755244849433406
GP-CP,2,55,-1.2410969854695553,-0.40131792566617275,0.8397790598033825
GP-CP,2,56,-0.3024617776141239,-0.3909908736544818,-0.08852909604035791
GP-CP,2,57,0.5294392436293934,-0.3646862886837948,-0.8941255323131883
GP-CP,2,58,1.0198581551312669,-0.3128982055235659,-1.3327563606548327
GP-CP,2,59,0.5739010258204642,-0.23481836767136172,-0.808719393491826
GP-CP,3,45,0.06629780103547864,0.1517984222269469,0.08550062119146826
GP-CP,3,46,0.7039484469607986,0.19569065579036374,-0.5082577911704349
GP-CP,3,47,0.21987368702342208,0.06707739754570669,-0.1527962894777154
GP-CP,3,48,0.48320533018974526,-0.07775854359564527,-0.5609638737853906
GP-CP,3,49,0.6345613014865483,-0.16376865180801153,-0.7983299532945598
GP-CP,3,50,0.18365941012950038,-0.19823245981990906,-0.38189186994940943
GP-CP,3,51,-0.11072831621918555,-0.20833282960814375,-0.0976045133889582
GP-CP,3,52,-1.1606657999297532,-0.21057142157223802,0.9500943783575151
GP-CP,3,53,-1.765509900613915,-0.21081934163156885,1.554690558982346
GP-CP,3,54,-1.8926118018122957,-0.21010494265444885,1.682506859157847
GP-CP,3,55,-0.9958831310237566,-0.20694097275401463,0.788942158269742
GP-CP,3,56,-0.147977779498192,-0.1966139207423237,-0.04863614124413171
GP-CP,3,57,1.1872303563080535,-0.1703093357716367,-1.3575396920796903
GP-CP,3,58,1.2030321017116523,-0.11852125261140778,-1.32155335432306
GP-CP,3,59,1.2825061201267371,-0.0404414147592036,-1.3229475348859407
GP-CP,4,45,-0.2426811568391133,-0.14431542777636644,0.09836572906274685
