model,cohort,period,y_true,y_hat,resid
FE+AR,11,49,0.1616014582486296,-0.001513517132247455,-0.16311497538087705
FE+AR,11,50,0.3648048218325846,-0.015588979133419667,-0.3803938009660043
FE+AR,11,51,0.23665395661987698,-0.0281977911724465,-0.26485174779232346
FE+AR,11,52,0.6297135774264756,-0.03949277680220897,-0.6692063542286846
FE+AR,11,53,0.7425080275861924,-0.04961083550446144,-0.7921188630906538
FE+AR,11,54,0.4689675784612386,-0.05867460196313373,-0.5276421804243723
FE+AR,11,55,1.2739459587807767,-0.0667939324429089,-1.3407398912236856
FE+AR,11,56,1.6533606854869107,-0.07406723628854472,-1.7274279217754556
FE+AR,11,57,1.4249458123409293,-0.08058266868321254,-1.5055284810241418
FE+AR,11,58,1.0597418982222986,-0.0864191991225339,-1.1461610973448324
FE+AR,11,59,1.3295411567755921,-0.09164756855462308,-1.4211887253302153
FE+AR,12,45,0.35267597529171846,-0.5609794281802426,-0.9136554034719611
FE+AR,12,46,0.47427537462005537,-0.582837739672468,-1.0571131142925234
FE+AR,12,47,-0.1315590948521804,-0.6024184355723976,-0.4708593407202172
FE+AR,12,48,0.08765258112946377,-0.619958841292295,-0.7076114224217587
FE+AR,12,49,-0.18464628243335293,-0.6356715531586646,-0.45102527072531173
FE+AR,12,50,0.24006829682042874,-0.6497470151598368,-0.8898153119802655
FE+AR,12,51,0.23531824333863754,-0.6623558271988637,-0.8976740705375013
FE+AR,12,52,0.49247509816138274,-0.6736508128286262,-1.1661259109900088
FE+AR,12,53,0.4049165586905796,-0.6837688715308786,-1.0886854302214581
FE+AR,12,54,0.4603379497576826,-0.6928326379895509,-1.1531705877472334
FE+AR,12,55,0.9088835551717853,-0.7009519684693261,-1.6098355236411113
FE+AR,12,56,0.9474705304240634,-0.7082252723149619,-1.6556958027390252
FE+AR,12,57,1.5894036421055941,-0.7147407047096297,-2.3041443468152236
FE+AR,12,58,0.9961524818383402,-0.7205772351489511,-1.7167297169872913
FE+AR,12,59,1.4950455295514007,-0.7258056045810403,-2.220851134132441
FE+AR,13,45,-0.4681638227434926,-1.1491400453095657,-0.6809762225660732
FE+AR,13,46,-0.10824315109977647,-1.170998356801791,-1.0627552057020144
FE+AR,13,47,-0.6596624604531299,-1.1905790527017208,-0.5309165922485909
